Beta,Plaq,Poly,V,Lt
7.61,0.6010663259462335,0.00961453923,663552.0,6.0
7.61,0.6012566316114238,0.00768173564,663552.0,6.0
7.61,0.6010946216025924,0.00815651229,663552.0,6.0
7.61,0.6012652212264991,0.00844474177,663552.0,6.0
7.61,0.6011145794008063,0.0110054018,663552.0,6.0
7.61,0.6010696451549119,0.00926469303,663552.0,6.0
7.61,0.6008865816651444,0.00967963323,663552.0,6.0
7.61,0.6009896096310452,0.00791841481,663552.0,6.0
7.61,0.6010458163469675,0.00815171452,663552.0,6.0
7.61,0.6012542143062436,0.00930362444,663552.0,6.0
7.61,0.6011100798391352,0.00973838808,663552.0,6.0
7.61,0.6011537571342391,0.00760459413,663552.0,6.0
7.61,0.6010796374870474,0.00947195739,663552.0,6.0
7.61,0.6011162127966451,0.00926808398,663552.0,6.0
7.61,0.6010121105175238,0.00775032143,663552.0,6.0
7.61,0.6010200307630956,0.00916152967,663552.0,6.0
7.61,0.6010165368648533,0.00953305388,663552.0,6.0
7.61,0.6009272225950543,0.0102982617,663552.0,6.0
7.61,0.6009596830962034,0.00953804305,663552.0,6.0
7.61,0.6010123389252436,0.00709112855,663552.0,6.0
7.61,0.6011887109296482,0.00865099987,663552.0,6.0
7.61,0.6010457293050697,0.00672579742,663552.0,6.0
7.61,0.6010930710704085,0.00876113468,663552.0,6.0
7.61,0.6009602298479897,0.00998891258,663552.0,6.0
7.61,0.6009365113168523,0.00869070799,663552.0,6.0
7.61,0.6008916987354768,0.0106683619,663552.0,6.0
7.61,0.6010285286063585,0.00654317586,663552.0,6.0
7.61,0.6010095747606422,0.00977666409,663552.0,6.0
7.61,0.6010371571166233,0.00917088605,663552.0,6.0
7.61,0.6011933454599178,0.00805171395,663552.0,6.0
7.61,0.6012108347840781,0.00926052914,663552.0,6.0
7.61,0.6011520644512776,0.00974914034,663552.0,6.0
7.61,0.6011935143291903,0.0101095206,663552.0,6.0
7.61,0.6010872364419731,0.00725047227,663552.0,6.0
7.61,0.6011864888406522,0.00747687857,663552.0,6.0
7.61,0.6011294857229431,0.00694275784,663552.0,6.0
7.61,0.600888387531241,0.00827866036,663552.0,6.0
7.61,0.6007919295231177,0.00794670159,663552.0,6.0
7.61,0.6009357523168779,0.00783860931,663552.0,6.0
7.61,0.6011277688333808,0.00751970294,663552.0,6.0
7.61,0.6011078820186725,0.00806050009,663552.0,6.0
7.61,0.6009632598038146,0.00818807078,663552.0,6.0
7.61,0.6009217665198251,0.00868178147,663552.0,6.0
7.61,0.6009690931508933,0.00514907946,663552.0,6.0
7.61,0.6010178249240988,0.00590135599,663552.0,6.0
7.61,0.6011816212180359,0.00651467448,663552.0,6.0
7.61,0.6012603484646976,0.0057662922,663552.0,6.0
7.61,0.6013578852429348,0.00832498974,663552.0,6.0
7.61,0.6012427188592904,0.00766427795,663552.0,6.0
7.61,0.6011505215695644,0.00755719752,663552.0,6.0
7.61,0.6012152500803076,0.00766075615,663552.0,6.0
7.61,0.6011305398970727,0.00614461028,663552.0,6.0
7.61,0.6011391421400424,0.00563327719,663552.0,6.0
7.61,0.6011169790071433,0.00679746885,663552.0,6.0
7.61,0.6010996382035132,0.00471222122,663552.0,6.0
7.61,0.6008735730913666,0.00715687991,663552.0,6.0
7.61,0.6007691009450152,0.00472490986,663552.0,6.0
7.61,0.6008205047163472,0.00525623348,663552.0,6.0
7.61,0.6009441262783914,0.00503727829,663552.0,6.0
7.61,0.6008841348083362,0.00688962796,663552.0,6.0
7.61,0.6010856541255775,0.00537866097,663552.0,6.0
7.61,0.6008788736534297,0.00508167664,663552.0,6.0
7.61,0.6009430646979318,0.00353842715,663552.0,6.0
7.61,0.6009131863177243,0.00288808023,663552.0,6.0
7.61,0.6010935069926904,0.00435161194,663552.0,6.0
7.61,0.6010088485809688,0.00343590848,663552.0,6.0
7.61,0.601020864102565,0.00273935068,663552.0,6.0
7.61,0.6009217206327218,0.00541419797,663552.0,6.0
7.61,0.60103277619645,0.00433480669,663552.0,6.0
7.61,0.6010119588667031,0.00348148452,663552.0,6.0
7.61,0.601095249040731,0.00660663887,663552.0,6.0
7.61,0.6012085687644835,0.00542922581,663552.0,6.0
7.61,0.6011342389979547,0.00469343908,663552.0,6.0
7.61,0.601092060352455,0.00561538506,663552.0,6.0
7.61,0.6010764912961383,0.00508493006,663552.0,6.0
7.61,0.6011290531231097,0.00635976261,663552.0,6.0
7.61,0.6010480491532553,0.00642994615,663552.0,6.0
7.61,0.600934055138334,0.0071614317,663552.0,6.0
7.61,0.6007943868280444,0.00546762064,663552.0,6.0
7.61,0.6008057851613523,0.00563901786,663552.0,6.0
7.61,0.600808839695878,0.00508532081,663552.0,6.0
