Beta,Plaq,Poly,V,Lt
7.5,0.5912336629717473,0.0965180999,552960.0,5.0
7.5,0.5913045561350245,0.0985148804,552960.0,5.0
7.5,0.5911918723742896,0.0972349303,552960.0,5.0
7.5,0.5912701520735444,0.0959987632,552960.0,5.0
7.5,0.5915194944895086,0.0978165928,552960.0,5.0
7.5,0.5916687424251855,0.0968314851,552960.0,5.0
7.5,0.5915918018142124,0.0961939427,552960.0,5.0
7.5,0.5913658071501653,0.094473766,552960.0,5.0
7.5,0.5911870550143702,0.0952870847,552960.0,5.0
7.5,0.5912879189823174,0.0947528035,552960.0,5.0
7.5,0.5913793125892188,0.0945956932,552960.0,5.0
7.5,0.5912716800332936,0.0929049682,552960.0,5.0
7.5,0.5911444705834311,0.0932751928,552960.0,5.0
7.5,0.5910941188512733,0.0949737377,552960.0,5.0
7.5,0.5912338185931173,0.0941776555,552960.0,5.0
7.5,0.5912205124071719,0.0926124006,552960.0,5.0
7.5,0.5912031050322974,0.0911526511,552960.0,5.0
7.5,0.5912035016531736,0.0943953471,552960.0,5.0
7.5,0.5909486654557948,0.0918457736,552960.0,5.0
7.5,0.5909344060159373,0.0922806584,552960.0,5.0
7.5,0.5909174902350526,0.0929556466,552960.0,5.0
7.5,0.5909588077767761,0.0921142972,552960.0,5.0
7.5,0.5910904577523105,0.0919789847,552960.0,5.0
7.5,0.5911966214184382,0.0918565962,552960.0,5.0
7.5,0.591055879188728,0.090578506,552960.0,5.0
7.5,0.5911153443587933,0.0918981071,552960.0,5.0
7.5,0.5913002616861669,0.0929293713,552960.0,5.0
7.5,0.5915182612267251,0.0940974815,552960.0,5.0
7.5,0.5915396021645145,0.0933342566,552960.0,5.0
7.5,0.5914608635065253,0.0937074426,552960.0,5.0
7.5,0.5914756582560357,0.0937042134,552960.0,5.0
7.5,0.5914300992107732,0.093216102,552960.0,5.0
7.5,0.5915180177223476,0.0937207751,552960.0,5.0
7.5,0.591178419672234,0.0923080757,552960.0,5.0
7.5,0.5911180498299055,0.0922160939,552960.0,5.0
7.5,0.5910162880616147,0.0901235187,552960.0,5.0
7.5,0.5910894969988061,0.0928575625,552960.0,5.0
7.5,0.5912222409753168,0.0909570324,552960.0,5.0
7.5,0.5911353152794654,0.0933872662,552960.0,5.0
7.5,0.5912967650097581,0.0906500697,552960.0,5.0
7.5,0.5914045588677266,0.0930883563,552960.0,5.0
7.5,0.5913998667700261,0.0945318662,552960.0,5.0
7.5,0.5913316096760799,0.0949164166,552960.0,5.0
7.5,0.5913635424520426,0.0955227815,552960.0,5.0
7.5,0.5914822712349123,0.0958160486,552960.0,5.0
7.5,0.5915382247937321,0.0941039087,552960.0,5.0
7.5,0.5914245418941683,0.0947128012,552960.0,5.0
7.5,0.5913624028201941,0.0932272706,552960.0,5.0
7.5,0.5913126227788716,0.0942846542,552960.0,5.0
7.5,0.5911609525999024,0.095143067,552960.0,5.0
7.5,0.5912834309864633,0.0964049454,552960.0,5.0
7.5,0.5911000630242594,0.093525178,552960.0,5.0
7.5,0.5911526030667885,0.0936595522,552960.0,5.0
7.5,0.5912255651163688,0.0961760679,552960.0,5.0
7.5,0.5913124790181956,0.0954382973,552960.0,5.0
7.5,0.5912836514513173,0.0954586366,552960.0,5.0
7.5,0.5912171701167723,0.0929772379,552960.0,5.0
7.5,0.5912098915099595,0.0931924619,552960.0,5.0
7.5,0.5912600678770586,0.0940357359,552960.0,5.0
7.5,0.5913302673047972,0.0933205854,552960.0,5.0
7.5,0.5911094242522059,0.0928518968,552960.0,5.0
7.5,0.5909452219606692,0.0932172995,552960.0,5.0
7.5,0.59085019849521,0.0930102707,552960.0,5.0
7.5,0.5909817979649936,0.0910438976,552960.0,5.0
7.5,0.5910625291528043,0.0931930357,552960.0,5.0
7.5,0.5911569331808754,0.0915123542,552960.0,5.0
7.5,0.5910398256823877,0.0919401449,552960.0,5.0
7.5,0.5912403889679883,0.0958030968,552960.0,5.0
7.5,0.5911361409615008,0.0935901194,552960.0,5.0
7.5,0.5914138961769818,0.0937726566,552960.0,5.0
7.5,0.5911244422292803,0.0951868487,552960.0,5.0
7.5,0.5912959352111901,0.0927349777,552960.0,5.0
7.5,0.5913842830204996,0.095196655,552960.0,5.0
7.5,0.591248724850702,0.0936403398,552960.0,5.0
7.5,0.591396272987814,0.0947051401,552960.0,5.0
7.5,0.5912623211839604,0.0942755354,552960.0,5.0
7.5,0.5911838436308424,0.0944971476,552960.0,5.0
7.5,0.5911544901674751,0.0927282968,552960.0,5.0
7.5,0.5911858818039557,0.0950324965,552960.0,5.0
7.5,0.5912982663961573,0.0962957302,552960.0,5.0
7.5,0.5911796923188035,0.0964412966,552960.0,5.0
7.5,0.5910476098833558,0.0939184412,552960.0,5.0
7.5,0.5911801653596014,0.0930943633,552960.0,5.0
7.5,0.5912138937937432,0.0955947756,552960.0,5.0
7.5,0.5913915724557717,0.0956055176,552960.0,5.0
7.5,0.591451612110168,0.0943202048,552960.0,5.0
7.5,0.5911538826342898,0.0939491707,552960.0,5.0
7.5,0.5912569322456742,0.0941758122,552960.0,5.0
7.5,0.5912332263059851,0.0933836293,552960.0,5.0
7.5,0.5912939226930517,0.0940512594,552960.0,5.0
7.5,0.5913183452297529,0.0937325071,552960.0,5.0
7.5,0.591083822661669,0.0929376672,552960.0,5.0
7.5,0.591005813588175,0.0939653647,552960.0,5.0
7.5,0.5911478028389234,0.0951038435,552960.0,5.0
7.5,0.5912352221568005,0.0965416403,552960.0,5.0
7.5,0.5912327722113319,0.0958156125,552960.0,5.0
7.5,0.5911385554461711,0.0961640036,552960.0,5.0
7.5,0.5911120394071144,0.0954998058,552960.0,5.0
7.5,0.5911878390723708,0.0956677893,552960.0,5.0
7.5,0.5912000835750705,0.096129745,552960.0,5.0
7.5,0.5911744366625283,0.0948627857,552960.0,5.0
7.5,0.5911916112151271,0.0946502263,552960.0,5.0
7.5,0.5910875911056516,0.0942623358,552960.0,5.0
7.5,0.5909484617233411,0.0949510078,552960.0,5.0
7.5,0.5912376517807093,0.0938984151,552960.0,5.0
7.5,0.5913424240723844,0.0974290947,552960.0,5.0
7.5,0.5914585203016178,0.0983628211,552960.0,5.0
7.5,0.5915498254093768,0.0987161458,552960.0,5.0
7.5,0.5915792138096132,0.0975032736,552960.0,5.0
7.5,0.591479055284,0.0975999585,552960.0,5.0
7.5,0.5914601811040637,0.0965846752,552960.0,5.0
7.5,0.5913556932495113,0.0955368956,552960.0,5.0
7.5,0.5914521728875933,0.095022749,552960.0,5.0
7.5,0.5916237790629817,0.0934070887,552960.0,5.0
7.5,0.5917429372077679,0.0936292603,552960.0,5.0
7.5,0.5915760640243501,0.09380156,552960.0,5.0
7.5,0.5914565774983404,0.0949083915,552960.0,5.0
7.5,0.5912422108875355,0.0931067914,552960.0,5.0
7.5,0.5910895481815429,0.0929317049,552960.0,5.0
7.5,0.5911571550539346,0.0951530736,552960.0,5.0
7.5,0.5912103232662593,0.0941094213,552960.0,5.0
7.5,0.5912234027068087,0.0934383804,552960.0,5.0
7.5,0.591433915574475,0.095025195,552960.0,5.0
7.5,0.5913317684296421,0.0928797138,552960.0,5.0
7.5,0.591206319800037,0.0926631288,552960.0,5.0
7.5,0.5911976954571555,0.0921964044,552960.0,5.0
7.5,0.5911963340296793,0.0921344172,552960.0,5.0
7.5,0.5912344799514437,0.0927511958,552960.0,5.0
7.5,0.5912008112266988,0.0943116667,552960.0,5.0
7.5,0.5914578634118283,0.0958989869,552960.0,5.0
7.5,0.591305994444712,0.0973040001,552960.0,5.0
7.5,0.5913999903689319,0.0972410884,552960.0,5.0
7.5,0.5911710692362268,0.0978572359,552960.0,5.0
7.5,0.590896165331254,0.096581962,552960.0,5.0
7.5,0.5910939750520772,0.0941843282,552960.0,5.0
7.5,0.5910678630469357,0.0962010523,552960.0,5.0
7.5,0.5911612367696557,0.0940230891,552960.0,5.0
7.5,0.5912161546005115,0.0948980048,552960.0,5.0
7.5,0.5913432085140106,0.0930145193,552960.0,5.0
7.5,0.5911395038256171,0.0962423854,552960.0,5.0
7.5,0.5911481430607319,0.094821687,552960.0,5.0
7.5,0.5911057654217651,0.0966526675,552960.0,5.0
7.5,0.5912222983130938,0.094542013,552960.0,5.0
7.5,0.591196569548181,0.0938915772,552960.0,5.0
7.5,0.5911113504898717,0.094171896,552960.0,5.0
7.5,0.5911841914264752,0.0953403215,552960.0,5.0
7.5,0.5910872406361994,0.0953654681,552960.0,5.0
7.5,0.5911527893680991,0.0946082166,552960.0,5.0
7.5,0.5910649776372685,0.0941428052,552960.0,5.0
7.5,0.5910591764864477,0.0954082073,552960.0,5.0
7.5,0.5909026367687498,0.0930414995,552960.0,5.0
7.5,0.5909001809122442,0.0920122824,552960.0,5.0
7.5,0.590896475179505,0.0914196566,552960.0,5.0
7.5,0.5910899217877359,0.092801507,552960.0,5.0
7.5,0.5910870234690887,0.0933049948,552960.0,5.0
7.5,0.5910189292645072,0.0922530292,552960.0,5.0
7.5,0.5911556316133727,0.0934788503,552960.0,5.0
7.5,0.5912325104458749,0.09406352,552960.0,5.0
7.5,0.5912710386895467,0.0922758952,552960.0,5.0
7.5,0.5912796528635076,0.0944594012,552960.0,5.0
7.5,0.5912852734684512,0.0930777638,552960.0,5.0
7.5,0.5913867226645201,0.0936316274,552960.0,5.0
7.5,0.591236469158892,0.0927528777,552960.0,5.0
7.5,0.5911346558172861,0.0927913749,552960.0,5.0
7.5,0.5911031381285087,0.0941581278,552960.0,5.0
7.5,0.5911056293899609,0.0926460923,552960.0,5.0
7.5,0.591195997537017,0.0926467202,552960.0,5.0
7.5,0.5913969811719,0.092760591,552960.0,5.0
7.5,0.5911657198781366,0.0913825231,552960.0,5.0
7.5,0.5911286217167545,0.0917456424,552960.0,5.0
7.5,0.591191677293497,0.0937978989,552960.0,5.0
7.5,0.5911778066213187,0.0939076166,552960.0,5.0
7.5,0.5912206931314764,0.093984395,552960.0,5.0
7.5,0.5912990214950794,0.0947401975,552960.0,5.0
7.5,0.5912214357418907,0.096368359,552960.0,5.0
7.5,0.5911976099073123,0.0967233476,552960.0,5.0
7.5,0.5912406166338549,0.0976216229,552960.0,5.0
7.5,0.5910813814401923,0.0970482542,552960.0,5.0
7.5,0.5910461388165534,0.0966357657,552960.0,5.0
7.5,0.5911083766357095,0.0963503485,552960.0,5.0
7.5,0.5912418912116106,0.0970510564,552960.0,5.0
7.5,0.5913133228516932,0.0960096522,552960.0,5.0
7.5,0.5911526122402365,0.0973788652,552960.0,5.0
7.5,0.5913137264754149,0.0959107177,552960.0,5.0
7.5,0.5912920343856805,0.0954845813,552960.0,5.0
7.5,0.5914195323526044,0.0952408431,552960.0,5.0
7.5,0.5914278530920145,0.0947016621,552960.0,5.0
7.5,0.5913299374412158,0.0971855709,552960.0,5.0
7.5,0.5914394747385865,0.0962144014,552960.0,5.0
7.5,0.5913550636586167,0.0947307849,552960.0,5.0
7.5,0.5914126287957187,0.0942159559,552960.0,5.0
7.5,0.5912635975975701,0.0964412996,552960.0,5.0
7.5,0.5912281847269809,0.0949932672,552960.0,5.0
7.5,0.5913609989528974,0.0943939642,552960.0,5.0
7.5,0.5912609468715383,0.0943044928,552960.0,5.0
7.5,0.591403199096645,0.0924209724,552960.0,5.0
7.5,0.5913928096631256,0.0945100802,552960.0,5.0
7.5,0.5911916279879159,0.0922241159,552960.0,5.0
7.5,0.5912297229813401,0.0944407921,552960.0,5.0
7.5,0.5912470885338749,0.0943177572,552960.0,5.0
7.5,0.591244620453234,0.0949856393,552960.0,5.0
7.5,0.5913313211614994,0.0940876467,552960.0,5.0
7.5,0.591242179185404,0.0934596497,552960.0,5.0
7.5,0.5912135883564171,0.0943588139,552960.0,5.0
7.5,0.5913017071117282,0.0960068769,552960.0,5.0
7.5,0.5912945640925441,0.0956299707,552960.0,5.0
7.5,0.5911848340272431,0.096718667,552960.0,5.0
7.5,0.5912390703845001,0.094866921,552960.0,5.0
7.5,0.5912391157050858,0.096024671,552960.0,5.0
7.5,0.5910749457344744,0.0971514028,552960.0,5.0
7.5,0.5912476004769842,0.0967396582,552960.0,5.0
7.5,0.5911276304094345,0.0980021364,552960.0,5.0
7.5,0.5912534326038851,0.0967412256,552960.0,5.0
7.5,0.5912160014969426,0.0952408558,552960.0,5.0
7.5,0.5912507910683794,0.0955740677,552960.0,5.0
7.5,0.5914179037393389,0.0945060327,552960.0,5.0
7.5,0.5912566605572958,0.0962700925,552960.0,5.0
7.5,0.5912103649619878,0.0939067002,552960.0,5.0
7.5,0.5912664926845435,0.0932778969,552960.0,5.0
7.5,0.5913185383264358,0.0936828269,552960.0,5.0
7.5,0.5914610765540995,0.0940910207,552960.0,5.0
7.5,0.591331659863677,0.0934896396,552960.0,5.0
7.5,0.5913471270602054,0.0951884901,552960.0,5.0
7.5,0.5912037347852219,0.0947199032,552960.0,5.0
7.5,0.5910388798985625,0.0933590188,552960.0,5.0
7.5,0.5909617742555782,0.0936929166,552960.0,5.0
7.5,0.5911196552789292,0.0947616362,552960.0,5.0
7.5,0.5909275954716733,0.094799845,552960.0,5.0
7.5,0.5909336568084129,0.0947097789,552960.0,5.0
7.5,0.5910403091457749,0.0941496136,552960.0,5.0
7.5,0.5908274549966879,0.0967210956,552960.0,5.0
7.5,0.59096202230545,0.0950157443,552960.0,5.0
7.5,0.5911332255272883,0.0940077512,552960.0,5.0
7.5,0.5910485423645033,0.0950243554,552960.0,5.0
7.5,0.5912132404364497,0.0937220252,552960.0,5.0
7.5,0.591273384051682,0.0948956902,552960.0,5.0
7.5,0.5913167318686229,0.0954376209,552960.0,5.0
7.5,0.5912253971095411,0.0965510019,552960.0,5.0
7.5,0.5909701018148256,0.0958219512,552960.0,5.0
7.5,0.5909973012520171,0.0953779667,552960.0,5.0
7.5,0.5910172071255921,0.0947919099,552960.0,5.0
7.5,0.5910578053982856,0.0944512107,552960.0,5.0
7.5,0.5912251599232389,0.0941107587,552960.0,5.0
7.5,0.5910506843148261,0.0940693993,552960.0,5.0
7.5,0.5911585404003331,0.0959492897,552960.0,5.0
7.5,0.5911436381080424,0.0950209465,552960.0,5.0
7.5,0.5911831261989977,0.0954964515,552960.0,5.0
7.5,0.5910878632117341,0.0933684496,552960.0,5.0
7.5,0.5912239525325462,0.0930546321,552960.0,5.0
7.5,0.5912013465525121,0.0929214492,552960.0,5.0
7.5,0.5910199555485584,0.0917691899,552960.0,5.0
7.5,0.5911718189690718,0.0924855054,552960.0,5.0
7.5,0.5911403676267253,0.0938042987,552960.0,5.0
7.5,0.5912146481142438,0.0934849418,552960.0,5.0
7.5,0.5914638818925819,0.0941248092,552960.0,5.0
7.5,0.5915791510748398,0.095102628,552960.0,5.0
7.5,0.5913095082704252,0.094365029,552960.0,5.0
7.5,0.5911714666483412,0.0957698745,552960.0,5.0
7.5,0.5912016315254892,0.0951479787,552960.0,5.0
7.5,0.5915000910308901,0.0934307376,552960.0,5.0
7.5,0.5910321322750127,0.0925220888,552960.0,5.0
7.5,0.591088930489724,0.0948087875,552960.0,5.0
7.5,0.5910836195000813,0.0935103205,552960.0,5.0
7.5,0.5911614956069025,0.0944787221,552960.0,5.0
7.5,0.5909997220122905,0.0944438892,552960.0,5.0
7.5,0.5911488686934855,0.0950756199,552960.0,5.0
7.5,0.5910006308462413,0.0932095508,552960.0,5.0
7.5,0.5910595384995899,0.0928490646,552960.0,5.0
7.5,0.591207692293125,0.0938518032,552960.0,5.0
7.5,0.5911882095770679,0.0935292066,552960.0,5.0
7.5,0.5913989251583144,0.0955089755,552960.0,5.0
7.5,0.591238120722065,0.0941063754,552960.0,5.0
7.5,0.5912509900729302,0.0975957194,552960.0,5.0
7.5,0.5911318031484478,0.0959714414,552960.0,5.0
7.5,0.5911202252360409,0.0971088501,552960.0,5.0
7.5,0.5910630061840153,0.098782655,552960.0,5.0
7.5,0.5910364117250388,0.0970273155,552960.0,5.0
7.5,0.5912306233500497,0.0993753826,552960.0,5.0
7.5,0.5912535048385814,0.0983242607,552960.0,5.0
7.5,0.5913336140613529,0.0977012998,552960.0,5.0
7.5,0.5911573787356679,0.0981133504,552960.0,5.0
7.5,0.5909738787167119,0.0979831332,552960.0,5.0
7.5,0.5911088156771097,0.0964246379,552960.0,5.0
7.5,0.59106994582557,0.0991087989,552960.0,5.0
7.5,0.5912692972261276,0.097884933,552960.0,5.0
7.5,0.591310643227076,0.0965539831,552960.0,5.0
7.5,0.591257147717911,0.0977693844,552960.0,5.0
7.5,0.5912350360283233,0.0964351336,552960.0,5.0
7.5,0.5911069958422427,0.0968345288,552960.0,5.0
7.5,0.5910151182483893,0.0984529859,552960.0,5.0
7.5,0.5910175723162434,0.0976904344,552960.0,5.0
7.5,0.5910433222923012,0.0954164945,552960.0,5.0
7.5,0.5911368532409716,0.096679597,552960.0,5.0
7.5,0.5910536109524424,0.0974502821,552960.0,5.0
7.5,0.5912717416626794,0.0981234684,552960.0,5.0
7.5,0.5911959498882802,0.0977994498,552960.0,5.0
7.5,0.5913380719259788,0.0962684977,552960.0,5.0
7.5,0.5915597033244192,0.0965464827,552960.0,5.0
7.5,0.591443533751138,0.0955619552,552960.0,5.0
7.5,0.5913887886516499,0.0964372258,552960.0,5.0
7.5,0.591212686323807,0.0960568767,552960.0,5.0
7.5,0.591300084562217,0.0973589197,552960.0,5.0
7.5,0.591265296504961,0.0976002349,552960.0,5.0
7.5,0.5914348263196213,0.0961432276,552960.0,5.0
7.5,0.591566269231185,0.0990983735,552960.0,5.0
7.5,0.5915028905477643,0.0986562517,552960.0,5.0
7.5,0.5914100777450817,0.0995088473,552960.0,5.0
7.5,0.5913993166856418,0.100902036,552960.0,5.0
7.5,0.5913514294276048,0.100736014,552960.0,5.0
7.5,0.5913306538400604,0.0976733365,552960.0,5.0
7.5,0.5913626864853917,0.0987130177,552960.0,5.0
7.5,0.5912410678232752,0.0980486626,552960.0,5.0
7.5,0.5912120321208666,0.0978964225,552960.0,5.0
7.5,0.5911222580609651,0.0966956901,552960.0,5.0
7.5,0.5913024609927509,0.0975181156,552960.0,5.0
7.5,0.591200675068984,0.0974397895,552960.0,5.0
7.5,0.591340355241348,0.0978251116,552960.0,5.0
7.5,0.591377281023432,0.0962088983,552960.0,5.0
7.5,0.5912988556055867,0.0965204757,552960.0,5.0
7.5,0.5913049777307322,0.095657786,552960.0,5.0
7.5,0.5913930168498069,0.0984347649,552960.0,5.0
7.5,0.5913188654256326,0.0989534732,552960.0,5.0
7.5,0.5912625503241377,0.0974757607,552960.0,5.0
7.5,0.591394155660646,0.097565683,552960.0,5.0
7.5,0.5913195255907663,0.0987052916,552960.0,5.0
7.5,0.5910912395533816,0.0990974046,552960.0,5.0
7.5,0.5909850611803354,0.0970359646,552960.0,5.0
7.5,0.5910601208445307,0.0981946174,552960.0,5.0
7.5,0.5911961847202784,0.0976170949,552960.0,5.0
7.5,0.5911323129042768,0.0992128944,552960.0,5.0
7.5,0.5912311451872997,0.100236591,552960.0,5.0
7.5,0.5910987157265799,0.0996134409,552960.0,5.0
7.5,0.5912883389686123,0.0995095273,552960.0,5.0
7.5,0.5913581415189039,0.0985424716,552960.0,5.0
7.5,0.5914223286998226,0.0976217393,552960.0,5.0
7.5,0.59129281700616,0.097723833,552960.0,5.0
7.5,0.5912800263838808,0.0981899353,552960.0,5.0
7.5,0.5912245344349764,0.100631092,552960.0,5.0
7.5,0.5912837065181269,0.0997695338,552960.0,5.0
7.5,0.5912625461804656,0.0980876978,552960.0,5.0
