beta,plaq
7.3077972546500005,0.565
7.3092826612499895,0.5652380952380952
7.31076806785004,0.5654761904761905
7.312300801049995,0.5657142857142857
7.313816884300064,0.565952380952381
7.315315897100011,0.5661904761904762
7.3168337217499495,0.5664285714285714
7.318352228650005,0.5666666666666667
7.319879344400007,0.5669047619047619
7.321400966749991,0.5671428571428572
7.3229269391499825,0.5673809523809524
7.3244620234499624,0.5676190476190477
7.326004760000008,0.567857142857143
7.327521896349992,0.5680952380952381
7.329062692399965,0.5683333333333334
7.330572075099954,0.5685714285714285
7.332100181049992,0.5688095238095238
7.33361614500002,0.569047619047619
7.335101118600001,0.5692857142857143
7.3365483586000035,0.5695238095238095
7.337972148899963,0.5697619047619047
7.339296457649965,0.57
7.3404427867000095,0.5702380952380952
7.341299594750041,0.5704761904761905
7.341682341050006,0.5707142857142857
7.341120868250014,0.570952380952381
7.340316978049989,0.5711904761904761
7.3393680259500105,0.5714285714285714
7.338962759650004,0.5716666666666667
7.338829073400001,0.5719047619047619
7.33906000179995,0.5721428571428572
7.339561713300027,0.5723809523809524
7.3400390197500105,0.5726190476190477
7.340751440950044,0.5728571428571428
7.341456820449982,0.5730952380952381
7.34229687075001,0.5733333333333334
7.343201289599994,0.5735714285714286
7.344163977050002,0.5738095238095239
7.345185394050051,0.5740476190476191
7.346232817749981,0.5742857142857143
7.347370764350005,0.5745238095238094
7.348491450500022,0.5747619047619047
7.3497255009999645,0.575
7.350941447249992,0.5752380952380952
7.352213035600012,0.5754761904761905
7.35352228239999,0.5757142857142857
7.354827846199994,0.5759523809523809
7.356251943700057,0.5761904761904761
7.357654537049991,0.5764285714285714
7.35903030675004,0.5766666666666667
7.360543472950008,0.5769047619047619
7.362023680099982,0.5771428571428572
7.363507694149964,0.5773809523809523
7.365068607649995,0.5776190476190476
7.36663543035003,0.5778571428571428
7.368229369049938,0.5780952380952381
7.369841563699995,0.5783333333333334
7.371479819250027,0.5785714285714286
7.3731158224500275,0.5788095238095239
7.3748049468000705,0.579047619047619
7.376506909650024,0.5792857142857143
7.378221818750001,0.5795238095238096
7.3799519365000235,0.5797619047619048
7.381682054049985,0.5800000000000001
