Beta,Plaq,Poly,V,Lt
7.493,0.5901863622200343,0.0776229086,552960.0,5.0
7.493,0.5900133951018303,0.0784857032,552960.0,5.0
7.493,0.5901268288697729,0.0807359095,552960.0,5.0
7.493,0.5900798668286417,0.0787216675,552960.0,5.0
7.493,0.5900020040791226,0.0786238945,552960.0,5.0
7.493,0.5900709146731881,0.0771035969,552960.0,5.0
7.493,0.5902582360692469,0.079068022,552960.0,5.0
7.493,0.5901363687079528,0.0773727437,552960.0,5.0
7.493,0.5899924528710733,0.0778295762,552960.0,5.0
7.493,0.5901142214385336,0.0766873367,552960.0,5.0
7.493,0.5900304276236112,0.0768489194,552960.0,5.0
7.493,0.5902482839157889,0.0752610867,552960.0,5.0
7.493,0.5901250599906134,0.0741724647,552960.0,5.0
7.493,0.5901875094789033,0.0743421617,552960.0,5.0
7.493,0.590376152350106,0.076474794,552960.0,5.0
7.493,0.5902740251711076,0.0757248749,552960.0,5.0
7.493,0.5902074144020791,0.0764624051,552960.0,5.0
7.493,0.5903001217957642,0.0761511385,552960.0,5.0
7.493,0.5902052904912193,0.0786837474,552960.0,5.0
7.493,0.5901761345827743,0.0807237313,552960.0,5.0
7.493,0.5899670249694551,0.0788930072,552960.0,5.0
7.493,0.5900573547449909,0.0775196858,552960.0,5.0
7.493,0.5900629292940346,0.0788020878,552960.0,5.0
7.493,0.5901584250483638,0.0772769426,552960.0,5.0
7.493,0.5901431689642669,0.0777543835,552960.0,5.0
7.493,0.590221430955307,0.0789857726,552960.0,5.0
7.493,0.5901166829870038,0.078089723,552960.0,5.0
7.493,0.5901717827874448,0.0767005844,552960.0,5.0
7.493,0.5901201632061666,0.0760883618,552960.0,5.0
7.493,0.5899476899569015,0.078332902,552960.0,5.0
7.493,0.5900415460451728,0.0790364809,552960.0,5.0
7.493,0.5898519348054745,0.0774762702,552960.0,5.0
7.493,0.5899732455353273,0.0761872418,552960.0,5.0
7.493,0.5901563627439114,0.0758172978,552960.0,5.0
7.493,0.5898776178756202,0.075045573,552960.0,5.0
7.493,0.5899422537125234,0.0757692466,552960.0,5.0
7.493,0.590060731516446,0.0776574266,552960.0,5.0
7.493,0.5900621550151531,0.0780751024,552960.0,5.0
7.493,0.5900495744905319,0.0772766747,552960.0,5.0
7.493,0.5902413940826411,0.0732572114,552960.0,5.0
7.493,0.5901503390730778,0.0749400769,552960.0,5.0
7.493,0.590160325920056,0.0753637788,552960.0,5.0
7.493,0.5902428638002465,0.0768125378,552960.0,5.0
7.493,0.590051555176427,0.0768267972,552960.0,5.0
7.493,0.5901465216056506,0.0768661156,552960.0,5.0
7.493,0.5901149445747688,0.0755834505,552960.0,5.0
7.493,0.5899820409605971,0.0755423407,552960.0,5.0
7.493,0.5899416181970599,0.0754290817,552960.0,5.0
7.493,0.5896833017108779,0.0756594441,552960.0,5.0
7.493,0.5899648972864142,0.0771124266,552960.0,5.0
7.493,0.5900102047462991,0.0743601171,552960.0,5.0
7.493,0.5900209343964535,0.0759914277,552960.0,5.0
7.493,0.5901943873724694,0.0770214149,552960.0,5.0
7.493,0.5902111306856456,0.0784769482,552960.0,5.0
7.493,0.5903414461125275,0.076299827,552960.0,5.0
7.493,0.5902464919744173,0.0756232939,552960.0,5.0
7.493,0.5904491180136858,0.0749156776,552960.0,5.0
7.493,0.5902031734738648,0.0749220159,552960.0,5.0
7.493,0.5901167485030347,0.074675249,552960.0,5.0
7.493,0.590122700523153,0.0741854368,552960.0,5.0
7.493,0.5899916977726238,0.0774245571,552960.0,5.0
7.493,0.5901323953770401,0.0781459311,552960.0,5.0
7.493,0.5901768831358837,0.0792979342,552960.0,5.0
7.493,0.590434345935873,0.0773371252,552960.0,5.0
7.493,0.5903719523290643,0.0785500419,552960.0,5.0
7.493,0.5902626960420182,0.0766746661,552960.0,5.0
7.493,0.5902386614398815,0.0760823361,552960.0,5.0
7.493,0.5902587217046151,0.0772228029,552960.0,5.0
7.493,0.590195122723259,0.0774573618,552960.0,5.0
7.493,0.5902436337494853,0.0759196383,552960.0,5.0
7.493,0.5901614688136858,0.0738040911,552960.0,5.0
7.493,0.5899859527103917,0.0753126177,552960.0,5.0
7.493,0.5901069373615213,0.0758257195,552960.0,5.0
7.493,0.590003871867687,0.0741157057,552960.0,5.0
7.493,0.5901816886792356,0.0742379929,552960.0,5.0
7.493,0.5902520559219082,0.075247243,552960.0,5.0
7.493,0.5899401848340952,0.0748857176,552960.0,5.0
7.493,0.5899329676974145,0.0761130484,552960.0,5.0
7.493,0.58994942295808,0.0779280281,552960.0,5.0
7.493,0.5899755551009366,0.0759889906,552960.0,5.0
7.493,0.5901015869585763,0.0762117917,552960.0,5.0
7.493,0.5900628495919648,0.07580596,552960.0,5.0
7.493,0.5900547882785168,0.0787847727,552960.0,5.0
7.493,0.5899284857514394,0.0776527818,552960.0,5.0
7.493,0.5899876990865572,0.0799644666,552960.0,5.0
7.493,0.58991693979712,0.0771620419,552960.0,5.0
7.493,0.5899524908606241,0.0782654837,552960.0,5.0
7.493,0.5898005015432913,0.0792035056,552960.0,5.0
7.493,0.589702793948413,0.0755360172,552960.0,5.0
7.493,0.589765267102065,0.0755090383,552960.0,5.0
7.493,0.5899272285332897,0.0760909226,552960.0,5.0
7.493,0.590103055589372,0.0774594164,552960.0,5.0
7.493,0.5902863139074235,0.0795968887,552960.0,5.0
7.493,0.5903251648205108,0.0790289071,552960.0,5.0
7.493,0.5901047245727511,0.0795700126,552960.0,5.0
7.493,0.5901316632387691,0.077799355,552960.0,5.0
7.493,0.590163071238809,0.0780110322,552960.0,5.0
7.493,0.5901856844797829,0.0780791396,552960.0,5.0
7.493,0.5902002284711647,0.0772068552,552960.0,5.0
7.493,0.5902820740117197,0.0784028752,552960.0,5.0
7.493,0.5902006116877635,0.0780517199,552960.0,5.0
7.493,0.5902000834667223,0.0783347246,552960.0,5.0
7.493,0.5900666617557271,0.079702721,552960.0,5.0
7.493,0.590119743666935,0.0790236482,552960.0,5.0
7.493,0.5902198995143444,0.0792022066,552960.0,5.0
7.493,0.590188287426774,0.0780082593,552960.0,5.0
7.493,0.5901188386805339,0.0784254854,552960.0,5.0
7.493,0.5900325226340447,0.0795371431,552960.0,5.0
7.493,0.590212848451199,0.0799252978,552960.0,5.0
7.493,0.5901884597253653,0.0828947147,552960.0,5.0
7.493,0.5901421188441635,0.0791447455,552960.0,5.0
7.493,0.5903272417512216,0.0807769315,552960.0,5.0
7.493,0.5902322501005431,0.0796563332,552960.0,5.0
7.493,0.5902187386274781,0.0794812972,552960.0,5.0
7.493,0.5901789182830315,0.0813409269,552960.0,5.0
7.493,0.590122064950658,0.0804407946,552960.0,5.0
7.493,0.5899444103393927,0.080578286,552960.0,5.0
7.493,0.5899197481835224,0.0778910139,552960.0,5.0
7.493,0.5900332044328997,0.0807688322,552960.0,5.0
7.493,0.5900540181849835,0.0801291606,552960.0,5.0
7.493,0.5900225296870416,0.080596039,552960.0,5.0
7.493,0.590089342592994,0.0808679959,552960.0,5.0
7.493,0.5900906582181307,0.0810970818,552960.0,5.0
7.493,0.5902092619972876,0.0803013802,552960.0,5.0
7.493,0.5901556085524265,0.0798541808,552960.0,5.0
7.493,0.5901884167492966,0.0806961894,552960.0,5.0
7.493,0.590280715886228,0.0815435982,552960.0,5.0
7.493,0.5902197741601263,0.0808354122,552960.0,5.0
7.493,0.5903491916934236,0.0799146345,552960.0,5.0
7.493,0.5901433049757093,0.079588842,552960.0,5.0
7.493,0.5901220955211335,0.0812774744,552960.0,5.0
7.493,0.5902277999335369,0.0803991429,552960.0,5.0
7.493,0.5902227934569054,0.0810980882,552960.0,5.0
7.493,0.5902756757003259,0.0817643948,552960.0,5.0
7.493,0.5902844027926597,0.0812426494,552960.0,5.0
7.493,0.5901574040777563,0.0808465175,552960.0,5.0
7.493,0.5900886014855706,0.0809577372,552960.0,5.0
7.493,0.5901890789797397,0.0818501583,552960.0,5.0
7.493,0.5901691899210914,0.0793535855,552960.0,5.0
7.493,0.5901636386647696,0.0812590619,552960.0,5.0
7.493,0.5901645713327331,0.0824777978,552960.0,5.0
7.493,0.5901817069078835,0.0842539107,552960.0,5.0
7.493,0.5898968684633625,0.0840313644,552960.0,5.0
7.493,0.5901030383790751,0.0825601359,552960.0,5.0
7.493,0.5900597239872909,0.0839613316,552960.0,5.0
7.493,0.5901830477743799,0.0825550863,552960.0,5.0
7.493,0.5901468855565438,0.0845838222,552960.0,5.0
7.493,0.5901940145412049,0.083106851,552960.0,5.0
7.493,0.59014247882719,0.0836633202,552960.0,5.0
7.493,0.5905160102700702,0.0835141608,552960.0,5.0
7.493,0.5903705118608638,0.0847790048,552960.0,5.0
7.493,0.5904487043655887,0.0844951871,552960.0,5.0
7.493,0.5903750609458449,0.084096078,552960.0,5.0
7.493,0.5903687305118547,0.0840660392,552960.0,5.0
7.493,0.5904060140311496,0.0851144887,552960.0,5.0
7.493,0.5902895496936545,0.0817875504,552960.0,5.0
7.493,0.5901418394640197,0.0818781515,552960.0,5.0
7.493,0.5903507107198512,0.0822496932,552960.0,5.0
7.493,0.5901723027017048,0.0821887327,552960.0,5.0
7.493,0.5901826510372966,0.0831839401,552960.0,5.0
7.493,0.5900259910909382,0.081577427,552960.0,5.0
7.493,0.5900836044656842,0.0829114802,552960.0,5.0
7.493,0.5901206945209203,0.0813782772,552960.0,5.0
7.493,0.5902771783385771,0.0825690312,552960.0,5.0
7.493,0.5901159256597863,0.0828710287,552960.0,5.0
7.493,0.5902484340440552,0.0840757566,552960.0,5.0
7.493,0.5902091453422601,0.0819597965,552960.0,5.0
7.493,0.5903444790340459,0.0835103453,552960.0,5.0
7.493,0.5903061404885477,0.0842309021,552960.0,5.0
7.493,0.5902447535099088,0.0873544044,552960.0,5.0
7.493,0.5904390230810513,0.0860770927,552960.0,5.0
7.493,0.5904758421945522,0.0858781417,552960.0,5.0
7.493,0.5904924959197143,0.0862361237,552960.0,5.0
7.493,0.5902499428263203,0.085029509,552960.0,5.0
7.493,0.590202607975464,0.0838120431,552960.0,5.0
7.493,0.5903292228634976,0.0816625554,552960.0,5.0
7.493,0.5903654444454199,0.0811310053,552960.0,5.0
7.493,0.5902672754164687,0.0805408242,552960.0,5.0
7.493,0.5902259487655479,0.0807605586,552960.0,5.0
7.493,0.5902132961171584,0.0836756354,552960.0,5.0
7.493,0.5903943982632869,0.0818690191,552960.0,5.0
7.493,0.5903460430607164,0.0807574142,552960.0,5.0
7.493,0.59012022778605,0.0805499793,552960.0,5.0
7.493,0.5903355331964415,0.0816972486,552960.0,5.0
7.493,0.5902193119236809,0.0788373952,552960.0,5.0
7.493,0.5900298250036062,0.078542417,552960.0,5.0
7.493,0.5900826609024747,0.0792217045,552960.0,5.0
7.493,0.5901669553016762,0.078292588,552960.0,5.0
7.493,0.5900880125472515,0.0790618898,552960.0,5.0
7.493,0.5902235320035479,0.0799235271,552960.0,5.0
7.493,0.5902533652500047,0.0786159199,552960.0,5.0
7.493,0.5903752577610518,0.0822248471,552960.0,5.0
7.493,0.5905274962912928,0.0812108268,552960.0,5.0
7.493,0.5904989955145722,0.0814584916,552960.0,5.0
7.493,0.5901173179441411,0.0812274561,552960.0,5.0
7.493,0.590083341155807,0.0828846519,552960.0,5.0
7.493,0.5901430266174154,0.0805334594,552960.0,5.0
7.493,0.5901779300834786,0.082205371,552960.0,5.0
7.493,0.5902385038819514,0.0840850394,552960.0,5.0
7.493,0.5903457031056365,0.0834523617,552960.0,5.0
7.493,0.5903693090404231,0.0823023156,552960.0,5.0
7.493,0.5903104258565397,0.0829763545,552960.0,5.0
7.493,0.5900674818428939,0.0828122751,552960.0,5.0
7.493,0.5900789939719102,0.081257305,552960.0,5.0
7.493,0.58991182108567,0.0835167417,552960.0,5.0
7.493,0.5898534335094937,0.0800771655,552960.0,5.0
7.493,0.5900155881225754,0.081230672,552960.0,5.0
7.493,0.5900069658121252,0.0831407132,552960.0,5.0
7.493,0.5899840129151974,0.0813398051,552960.0,5.0
7.493,0.5900789929317833,0.0827704788,552960.0,5.0
7.493,0.5902940392641216,0.0836840616,552960.0,5.0
7.493,0.5902821757004765,0.0819156209,552960.0,5.0
7.493,0.5903632730299029,0.0818972761,552960.0,5.0
7.493,0.5901321326221769,0.0822131417,552960.0,5.0
7.493,0.5901595668106887,0.0805952291,552960.0,5.0
7.493,0.5902326265185476,0.0822208966,552960.0,5.0
7.493,0.590320349207496,0.0826676459,552960.0,5.0
7.493,0.5901171211713618,0.0815021459,552960.0,5.0
7.493,0.5901463701183912,0.0818567801,552960.0,5.0
7.493,0.5900507553627695,0.0837428657,552960.0,5.0
7.493,0.5901064813800473,0.081307785,552960.0,5.0
7.493,0.5902326595340758,0.082151372,552960.0,5.0
7.493,0.5903044482442646,0.082965941,552960.0,5.0
7.493,0.5902737440645808,0.0800827401,552960.0,5.0
7.493,0.590148005997549,0.0805599091,552960.0,5.0
7.493,0.590394043243817,0.081769687,552960.0,5.0
7.493,0.5904316679165748,0.0802301204,552960.0,5.0
7.493,0.5902226954611292,0.0807427797,552960.0,5.0
7.493,0.5903124898219425,0.0819870584,552960.0,5.0
7.493,0.5902794248863887,0.0814158469,552960.0,5.0
7.493,0.5902309871234025,0.0811334882,552960.0,5.0
7.493,0.590367272761507,0.0837422603,552960.0,5.0
7.493,0.5903140781275674,0.0824236695,552960.0,5.0
7.493,0.5904354996498433,0.0821679562,552960.0,5.0
7.493,0.5902414008249243,0.0831911009,552960.0,5.0
7.493,0.5905254723411959,0.084548129,552960.0,5.0
7.493,0.5903898472956897,0.0833072245,552960.0,5.0
7.493,0.5905265572792756,0.0827035518,552960.0,5.0
7.493,0.5902957612670975,0.0833615219,552960.0,5.0
7.493,0.5903933154819152,0.0841263836,552960.0,5.0
7.493,0.590423462344069,0.0832499404,552960.0,5.0
7.493,0.5903315673011598,0.0843962967,552960.0,5.0
7.493,0.5903850866936957,0.0826547272,552960.0,5.0
7.493,0.5905322894149102,0.0827504414,552960.0,5.0
7.493,0.5905483599162741,0.0842616506,552960.0,5.0
7.493,0.590482272762277,0.083885557,552960.0,5.0
7.493,0.5904896867917729,0.0837354041,552960.0,5.0
7.493,0.5904498064206207,0.0832972992,552960.0,5.0
7.493,0.5903009949596822,0.0853088491,552960.0,5.0
7.493,0.5902906540689706,0.0837833855,552960.0,5.0
7.493,0.5900204799900972,0.0853258441,552960.0,5.0
7.493,0.5900683617108522,0.0850100224,552960.0,5.0
7.493,0.5901674928779896,0.0842950084,552960.0,5.0
7.493,0.5902469965205571,0.0849466487,552960.0,5.0
7.493,0.5903845771531867,0.0862787327,552960.0,5.0
7.493,0.5902417472163354,0.084715634,552960.0,5.0
7.493,0.590260143254372,0.082716834,552960.0,5.0
7.493,0.5902407290515677,0.0804821076,552960.0,5.0
7.493,0.5901708829049331,0.0807932014,552960.0,5.0
7.493,0.5901699368006316,0.0804369886,552960.0,5.0
7.493,0.5901086776315605,0.07987275,552960.0,5.0
7.493,0.5898395555461015,0.08069787,552960.0,5.0
7.493,0.5899584138296761,0.0804126235,552960.0,5.0
7.493,0.5900374131968884,0.0819041039,552960.0,5.0
7.493,0.5900527219166505,0.0806814418,552960.0,5.0
7.493,0.5900238924666699,0.0810822357,552960.0,5.0
7.493,0.590126087185332,0.0796880881,552960.0,5.0
7.493,0.5902792414663915,0.0812765852,552960.0,5.0
7.493,0.5902413863904596,0.0799505085,552960.0,5.0
7.493,0.5902277977383701,0.0807568947,552960.0,5.0
7.493,0.5902614849258049,0.082189507,552960.0,5.0
7.493,0.5903072405702277,0.0812886394,552960.0,5.0
7.493,0.590335551789702,0.0805533294,552960.0,5.0
7.493,0.5902441911269505,0.0808210896,552960.0,5.0
7.493,0.5903007870035046,0.0806122215,552960.0,5.0
7.493,0.5900660445865027,0.0807539265,552960.0,5.0
7.493,0.5899102783134935,0.0828358756,552960.0,5.0
7.493,0.5900246031402003,0.0840393824,552960.0,5.0
7.493,0.5901701865792002,0.0839338695,552960.0,5.0
7.493,0.5900139336428383,0.0815023764,552960.0,5.0
7.493,0.590050157853755,0.0811439068,552960.0,5.0
7.493,0.5899734624913453,0.0826715855,552960.0,5.0
7.493,0.5900539442689695,0.0826611676,552960.0,5.0
7.493,0.5901460656661257,0.0790887427,552960.0,5.0
7.493,0.5901428557304779,0.0798974094,552960.0,5.0
7.493,0.5900203651133764,0.0808667113,552960.0,5.0
7.493,0.5902402459812299,0.0799555885,552960.0,5.0
7.493,0.5901476774706028,0.0794238044,552960.0,5.0
7.493,0.5899243386333365,0.0795743516,552960.0,5.0
7.493,0.5901437105326156,0.0785455225,552960.0,5.0
7.493,0.59014120178414,0.0784476588,552960.0,5.0
7.493,0.5901835647503465,0.0793334611,552960.0,5.0
7.493,0.5901123172833875,0.0780682601,552960.0,5.0
7.493,0.5901060284942375,0.0814398005,552960.0,5.0
7.493,0.5900479309609769,0.0811721875,552960.0,5.0
7.493,0.5902398686747973,0.0798626389,552960.0,5.0
7.493,0.5902582415423097,0.0791809217,552960.0,5.0
7.493,0.5902308692353837,0.0784577905,552960.0,5.0
7.493,0.5903033958243485,0.0793661516,552960.0,5.0
7.493,0.5902077317315332,0.0780423351,552960.0,5.0
7.493,0.5902379465691178,0.0776079826,552960.0,5.0
7.493,0.5901282556517577,0.0778563943,552960.0,5.0
7.493,0.5901151228290714,0.077819667,552960.0,5.0
7.493,0.5902250539306242,0.0801404471,552960.0,5.0
7.493,0.5901511498167258,0.0801781094,552960.0,5.0
7.493,0.5902338302578084,0.0783541242,552960.0,5.0
7.493,0.5900748812999387,0.0782138389,552960.0,5.0
7.493,0.5903213670991931,0.079370792,552960.0,5.0
7.493,0.5903712086407584,0.0823595552,552960.0,5.0
7.493,0.5903776381182606,0.0820125916,552960.0,5.0
7.493,0.590361726485002,0.0801678869,552960.0,5.0
7.493,0.590400066575325,0.0809967633,552960.0,5.0
7.493,0.5904455329802437,0.0802247002,552960.0,5.0
