Beta,Hist,Bins
7.48,2054.084185675954,0.5879561990102236
7.48,2054.0841856934326,0.5879692461872512
7.48,1862.4718549226,0.5879822933642787
7.48,2038.7551992330336,0.5879953405413061
7.48,1946.781280454076,0.5880083877183335
7.48,2015.761719542436,0.5880214348953612
7.48,1977.439253374612,0.5880344820723886
7.48,1870.136348168648,0.5880475292494161
7.48,1808.8204023116607,0.5880605764264435
7.48,1701.517497104261,0.5880736236034712
7.48,1509.9051663364285,0.5880866707804986
7.48,1394.9377678962862,0.588099717957526
7.48,1463.9182069556236,0.5881127651345535
7.48,1325.9573288244917,0.5881258123115811
7.48,1364.2797949638798,0.5881388594886086
7.48,1103.68702514871,0.588151906665636
7.48,904.4102011558304,0.5881649538426634
7.48,1027.0420928467163,0.5881780010196911
7.48,812.4362823942205,0.5881910481967185
7.48,858.42324178233,0.588204095373746
7.48,766.4493230134156,0.5882171425507734
7.48,636.1529381065482,0.5882301897278011
7.48,628.4884448710008,0.5882432369048285
7.48,590.1659787253518,0.5882562840818559
7.48,544.1790193395251,0.5882693312588834
7.48,314.2442224381744,0.588282378435911
7.48,352.56668858617115,0.5882954256129385
7.48,222.2703036757819,0.5883084727899659
7.48,260.5927698245613,0.5883215199669933
7.48,229.93479690598124,0.588334567144021
7.48,145.62537137254895,0.5883476143210484
7.48,137.96087814358876,0.5883606614980759
7.48,122.63189168214647,0.5883737086751033
7.48,68.98043907179438,0.588386755852131
7.48,45.98695938080493,0.5883998030291584
7.48,107.30290522279124,0.5884128502061858
7.48,38.32246615067078,0.5884258973832133
7.48,38.32246615099688,0.5884389445602409
7.48,22.993479690402467,0.5884519917372684
7.48,61.315945841595,0.5884650389142958
7.48,45.98695938080493,0.5884780860913232
7.48,15.328986460398747,0.5884911332683509
7.48,30.657972920536626,0.5885041804453783
7.48,30.65797292079749,0.5885172276224058
7.48,15.328986460268313,0.5885302747994332
7.48,7.6644932301993745,0.5885433219764609
7.48,0.0,0.5885563691534883
7.48,7.6644932301993745,0.5885694163305157
7.48,7.6644932301341555,0.5885824635075432
7.49,15.52561306427894,0.588423763182518
7.49,0.0,0.5884366451214902
7.49,23.28841959641841,0.5884495270604623
7.49,0.0,0.5884624089994345
7.49,23.288419596619125,0.5884752909384067
7.49,23.28841959641841,0.5884881728773788
7.49,31.051226128825498,0.588501054816351
7.49,15.52561306427894,0.588513936755323
7.49,38.81403266069736,0.5885268186942952
7.49,38.814032661031874,0.5885397006332674
7.49,46.57683919283682,0.5885525825722395
7.49,31.05122612855788,0.5885654645112117
7.49,38.814032661031874,0.5885783464501839
7.49,77.62806532139471,0.588591228389156
7.49,108.6792914499526,0.5886041103281282
7.49,108.67929145088924,0.5886169922671004
7.49,100.91648491781312,0.5886298742060725
7.49,108.6792914499526,0.5886427561450447
7.49,131.96771104750837,0.5886556380840169
7.49,163.01893717492888,0.588668520022989
7.49,240.6470024983976,0.5886814019619612
7.49,302.7494547534393,0.5886942839009333
7.49,364.8519070105551,0.5887071658399055
7.49,341.56348741708047,0.5887200477788777
7.49,411.428746203392,0.5887329297178497
7.49,520.1080376533446,0.5887458116568219
7.49,527.8708441900334,0.5887586935957941
7.49,489.0568115247867,0.5887715755347662
7.49,636.5501356354366,0.5887844574737384
7.49,861.6715250749075,0.5887973394127106
7.49,838.3831054710629,0.5888102213516827
7.49,830.620298946082,0.5888231032906549
7.49,923.7739773245972,0.588835985229627
7.49,1055.741688370968,0.5888488671685992
7.49,1071.2673014444797,0.5888617491075714
7.49,1125.6069471602234,0.5888746310465435
7.49,1342.9655300601285,0.5888875129855157
7.49,1397.3051757971475,0.5889003949244879
7.49,1529.2728868314755,0.58891327686346
7.49,1637.9521782814286,0.5889261588024322
7.49,1544.7984999090684,0.5889390407414044
7.49,1731.1058566671022,0.5889519226803764
7.49,1762.1570827956598,0.5889648046193486
7.49,1878.5991807939424,0.5889776865583208
7.49,1917.4132134384488,0.5889905684972929
7.49,2212.3998616788167,0.5890034504362651
7.49,1925.1760199705889,0.5890163323752372
7.49,2158.060215934773,0.5890292143142094
7.49,2150.297409421166,0.5890420962531816
7.49,2057.14373101696,0.5890549781921537
7.49,2227.9254747240284,0.5890678601311259
7.49,2274.502313936468,0.5890807420700981
7.49,2158.060215934773,0.5890936240090702
7.49,2290.027926981144,0.5891065059480424
7.49,2158.060215953372,0.5891193878870146
7.49,1948.464439567007,0.5891322698259867
7.49,2033.8553114380704,0.5891451517649589
7.49,2002.804085291984,0.5891580337039309
7.49,1808.7339219884968,0.5891709156429031
7.49,2010.566891841451,0.5891837975818753
7.49,1738.8686631992414,0.5891966795208474
7.49,1599.1381456207312,0.5892095614598196
7.49,1552.5613064412748,0.5892224433987918
7.49,1249.8118516744548,0.5892353253377639
7.49,1358.4911431244077,0.5892482072767361
7.49,1032.4532687834478,0.5892610892157083
7.49,1257.5746582065944,0.5892739711546804
7.49,1265.3374647387338,0.5892868530936526
7.49,1040.2160753156545,0.5892997350326248
7.49,1001.4020426459916,0.5893126169715969
7.49,908.248364268146,0.5893254989105691
7.49,861.6715250674812,0.5893383808495412
7.49,667.6013617639945,0.5893512627885134
7.49,512.3452311256208,0.5893641447274856
7.49,465.76839192836826,0.5893770266664576
7.49,489.0568115247867,0.5893899086054298
7.49,434.717165803557,0.589402790544402
7.49,326.03787434985776,0.5894156724833741
7.49,318.2750678177183,0.5894285544223463
7.49,248.409809030604,0.5894414363613185
7.49,302.7494547534393,0.5894543183002906
7.49,178.54455024074662,0.5894672002392628
7.49,170.78174370706836,0.5894800821782349
7.49,100.91648491781312,0.5894929641172071
7.49,131.96771104750837,0.5895058460561793
7.49,116.44209798209206,0.5895187279951514
7.49,85.39087185353418,0.5895316099341236
7.49,62.102452257651,0.5895444918730958
7.49,54.33964572497629,0.5895573738120679
7.49,31.05122612855788,0.58957025575104
7.49,46.57683919323825,0.5895831376900122
7.49,38.81403266069736,0.5895960196289843
7.49,15.52561306427894,0.5896089015679565
7.49,31.051226128825498,0.5896217835069287
7.49,23.28841959641841,0.5896346654459008
7.49,31.051226128825498,0.589647547384873
7.49,23.28841959641841,0.5896604293238451
7.49,0.0,0.5896733112628173
7.49,15.525613064412749,0.5896861932017895
7.49,15.52561306427894,0.5896990751407616
7.493,17.753590129394883,0.5893468372472438
7.493,11.83572675285216,0.5893637352378932
7.493,5.917863376464961,0.5893806332285427
7.493,11.83572675285216,0.5893975312191921
7.493,5.917863376464961,0.5894144292098417
7.493,5.91786337642608,0.5894313272004911
7.493,11.835726752929922,0.5894482251911406
7.493,11.83572675285216,0.58946512318179
7.493,5.917863376464961,0.5894820211724395
7.493,11.83572675285216,0.5894989191630889
7.493,11.835726752929922,0.5895158171537385
7.493,17.753590129394883,0.5895327151443879
7.493,17.75359012927824,0.5895496131350373
7.493,47.34290701171969,0.5895665111256868
7.493,82.85008726996512,0.5895834091163362
7.493,106.5215407763693,0.5896003071069857
7.493,106.52154077566944,0.5896172050976352
7.493,41.42504363525472,0.5896341030882847
7.493,100.60367739924337,0.5896510010789341
7.493,118.35726752929922,0.5896678990695836
7.493,147.94658441162403,0.589684797060233
7.493,136.11085765779984,0.5897016950508824
7.493,142.02872103515907,0.589718593041532
7.493,159.78231116350418,0.5897354910321814
7.493,189.37162804687875,0.5897523890228309
7.493,284.05744206845185,0.5897692870134803
7.493,248.5502618115284,0.5897861850041298
7.493,432.0040264791038,0.5898030829947792
7.493,360.9896659643626,0.5898199809854288
7.493,325.48248570557286,0.5898368789760782
7.493,437.9218898555299,0.5898537769667276
7.493,455.675479987802,0.5898706749573771
7.493,550.3612940076255,0.5898875729480265
7.493,455.675479987802,0.589904470938676
7.493,739.73292205326,0.5899213689293255
7.493,710.1436051757953,0.589938266919975
7.493,864.0080529582076,0.5899551649106244
7.493,946.8581402343938,0.5899720629012739
7.493,1017.8725007452856,0.5899889608919233
7.493,988.2831838696484,0.5900058588825728
7.493,1136.2297682812723,0.5900227568732223
7.493,1130.3119048973813,0.5900396548638717
7.493,1449.876527233915,0.5900565528545212
7.493,1159.9012217795116,0.5900734508451706
7.493,1485.3837074927053,0.5900903488358201
7.493,1414.369346965833,0.5901072468264695
7.493,1544.5623412573548,0.5901241448171191
7.493,1556.398068000059,0.5901410428077685
7.493,1680.673198916049,0.590157940798418
7.493,1639.2481552700242,0.5901748387890674
7.493,1591.9052482690745,0.5901917367797169
7.493,1657.001745410189,0.5902086347703663
7.493,1722.098242539989,0.5902255327610157
7.493,1722.0982425513037,0.5902424307516653
7.493,1775.359012927824,0.5902593287423147
7.493,1414.3693469751258,0.5902762267329642
7.493,1662.9196087757284,0.5902931247236136
7.493,1538.64447788089,0.5903100227142631
7.493,1645.16601864645,0.5903269207049125
7.493,1668.837472163119,0.5903438186955621
7.493,1420.2872103515906,0.5903607166862115
7.493,1485.3837074829462,0.5903776146768609
7.493,1550.4802046338198,0.5903945126675104
7.493,1189.490538661642,0.5904114106581598
7.493,1396.6157568457309,0.5904283086488094
7.493,1230.9155822966245,0.5904452066394588
7.493,1035.626090881368,0.5904621046301083
7.493,1112.558314768103,0.5904790026207577
7.493,893.5973698462092,0.5904959006114072
7.493,893.5973698462092,0.5905127986020566
7.493,846.2544628289294,0.590529696592706
7.493,662.8006981640756,0.5905465945833556
7.493,556.2791573840515,0.590563492574005
7.493,544.4434306347764,0.5905803905646545
7.493,485.2647968669386,0.5905972885553039
7.493,396.4968462231524,0.5906141865459534
7.493,343.23607583271263,0.5906310845366028
7.493,408.3325729760823,0.5906479825272524
7.493,343.23607583271263,0.5906648805179018
7.493,183.4537646704138,0.5906817785085513
7.493,313.6467589526429,0.5906986764992007
7.493,171.61803791635631,0.5907155744898501
7.493,130.19299428222917,0.5907324724804996
7.493,130.19299428137376,0.5907493704711491
7.493,130.19299428222917,0.5907662684617986
7.493,71.01436051711296,0.590783166452448
7.493,53.26077038818465,0.5908000644430975
7.493,76.93222389353903,0.5908169624337469
7.493,35.50718025878977,0.5908338604243965
7.493,41.42504363498256,0.5908507584150459
7.493,41.42504363525472,0.5908676564056954
7.493,11.835726752929922,0.5908845543963448
7.493,17.75359012927824,0.5909014523869942
7.493,5.917863376464961,0.5909183503776437
7.493,5.91786337642608,0.5909352483682931
7.493,5.917863376464961,0.5909521463589427
7.493,0.0,0.5909690443495921
7.493,0.0,0.5909859423402416
7.493,5.91786337642608,0.591002840330891
7.493,11.835726752929922,0.5910197383215405
7.495,6.228410008262951,0.5896571978870545
7.495,0.0,0.5896732533490211
7.495,0.0,0.5896893088109877
7.495,0.0,0.5897053642729542
7.495,0.0,0.5897214197349208
7.495,0.0,0.5897374751968874
7.495,0.0,0.5897535306588539
7.495,0.0,0.5897695861208205
7.495,12.456820016612042,0.5897856415827871
7.495,0.0,0.5898016970447536
7.495,0.0,0.5898177525067202
7.495,6.228410008262951,0.5898338079686868
7.495,0.0,0.5898498634306534
7.495,12.456820016612042,0.58986591889262
7.495,24.91364003305181,0.5898819743545864
7.495,0.0,0.589898029816553
7.495,0.0,0.5899140852785196
7.495,18.68523002478885,0.5899301407404862
7.495,6.228410008262951,0.5899461962024528
7.495,12.456820016612042,0.5899622516644194
7.495,37.37046004957771,0.5899783071263859
7.495,49.82728006610361,0.5899943625883525
7.495,43.59887005784066,0.5900104180503191
7.495,56.05569007436657,0.5900264735122857
7.495,62.2841000830602,0.5900425289742522
7.495,112.11138014873312,0.5900585844362187
7.495,80.96933010741837,0.5900746398981853
7.495,155.71025020657376,0.5900906953601519
7.495,149.48184019831083,0.5901067508221185
7.495,118.33979015699606,0.5901228062840851
7.495,168.16707022426257,0.5901388617460517
7.495,193.0807102561515,0.5901549172080182
7.495,267.8216303553069,0.5901709726699848
7.495,355.01937047098824,0.5901870281319513
7.495,348.79096046272525,0.5902030835939179
7.495,367.4761904875141,0.5902191390558845
7.495,479.5875706395635,0.5902351945178511
7.495,454.67393060319546,0.5902512499798176
7.495,591.6989507849804,0.5902673054417842
7.495,629.0694108345581,0.5902833609037508
7.495,710.0387409419765,0.5902994163657174
7.495,691.3535109219682,0.590315471827684
7.495,921.8046812229168,0.5903315272896504
7.495,896.8910411898651,0.590347582751617
7.495,990.3171913138092,0.5903636382135836
7.495,1114.8853914790682,0.5903796936755502
7.495,1164.7126715451718,0.5903957491375168
7.495,1339.1081517857945,0.5904118045994834
7.495,1301.7376917269569,0.5904278600614499
7.495,1413.84907187569,0.5904439155234165
7.495,1444.9911219170046,0.590459970985383
7.495,1494.8184019831083,0.5904760264473496
7.495,1706.5843422758496,0.5904920819093162
7.495,1725.2695722888377,0.5905081373712827
7.495,1613.1581921401043,0.5905241928332493
7.495,1818.6957224127816,0.5905402482952159
7.495,1930.8071025615147,0.5905563037571825
7.495,1974.405972619356,0.5905723592191491
7.495,1993.0912026579265,0.5905884146811157
7.495,1930.8071025615147,0.5906044701430821
7.495,1912.121872536726,0.5906205256050487
7.495,2055.375302726774,0.5906365810670153
7.495,1980.6343826276184,0.5906526365289819
7.495,1930.8071025748663,0.5906686919909485
7.495,1800.0104923879928,0.590684747452915
7.495,1662.985472206208,0.5907008029148816
7.495,1625.6150121566302,0.5907168583768482
7.495,1525.9604520244231,0.5907329138388148
7.495,1519.7320420161602,0.5907489693007814
7.495,1519.732042026669,0.590765024762748
7.495,1239.4535916443274,0.5907810802247144
7.495,1208.3115416030123,0.590797135686681
7.495,1146.027441520383,0.5908131911486476
7.495,871.9774011568132,0.5908292466106142
7.495,946.7183212559684,0.5908453020725808
7.495,984.0887813123512,0.5908613575345474
7.495,809.6933010741836,0.5908774129965139
7.495,616.6125908180321,0.5908934684584805
7.495,616.6125908180321,0.590909523920447
7.495,579.2421307684544,0.5909255793824136
7.495,473.3591606312576,0.5909416348443802
7.495,398.6182405288289,0.5909576903063467
7.495,292.7352703883587,0.5909737457683133
7.495,305.1920904048846,0.5909898012302799
7.495,242.9079903222551,0.5910058566922465
7.495,205.5375302726774,0.5910219121542131
7.495,205.53753027409863,0.5910379676161797
7.495,155.71025020657376,0.5910540230781461
7.495,93.42615012394428,0.5910700785401127
7.495,87.19774011568131,0.5910861340020793
7.495,56.05569007436657,0.5911021894640459
7.495,68.51251009136622,0.5911182449260125
7.495,24.91364003305181,0.591134300387979
7.495,24.91364003305181,0.5911503558499456
7.495,31.14205004131476,0.5911664113119122
7.495,18.68523002478885,0.5911824667738788
7.495,12.456820016525905,0.5911985222358453
7.495,12.456820016612042,0.5912145776978119
7.495,6.228410008262951,0.5912306331597784
7.495,18.68523002478885,0.591246688621745
7.5,13.064784525736648,0.5905033258003597
7.5,0.0,0.5905186341278416
7.5,0.0,0.5905339424553234
7.5,0.0,0.5905492507828053
7.5,0.0,0.5905645591102872
7.5,0.0,0.590579867437769
7.5,13.064784525736648,0.5905951757652509
7.5,0.0,0.5906104840927328
7.5,0.0,0.5906257924202146
7.5,13.064784525736648,0.5906411007476964
7.5,6.532392262868324,0.5906564090751782
7.5,13.064784525736648,0.5906717174026601
7.5,45.72674584007827,0.590687025730142
7.5,39.194353577209945,0.5907023340576238
7.5,78.38870715441989,0.5907176423851057
7.5,71.85631489155156,0.5907329507125876
7.5,58.79153036581492,0.5907482590400694
7.5,111.05066846876151,0.5907635673675513
7.5,124.11545299449816,0.5907788756950332
7.5,130.6478452573665,0.590794184022515
7.5,124.11545299449816,0.5908094923499969
7.5,209.0365524117864,0.5908248006774788
7.5,182.9069833603131,0.5908401090049606
7.5,333.15200540628456,0.5908554173324425
7.5,300.4900440941222,0.5908707256599244
7.5,267.8280827776013,0.5908860339874061
7.5,489.9294197151244,0.590901342314888
7.5,476.8646351893877,0.5909166506423699
7.5,496.4618119779927,0.5909319589698517
7.5,574.8505191324125,0.5909472672973336
7.5,653.2392262868324,0.5909625756248155
7.5,842.6786019100139,0.5909778839522973
7.5,783.887071544199,0.5909931922797792
7.5,934.1320935901704,0.5910085006072611
7.5,1156.2334305276934,0.5910238089347429
7.5,1215.0249608935085,0.5910391172622248
7.5,1156.2334305276934,0.5910544255897067
7.5,1254.2193144707182,0.5910697339171885
7.5,1469.7882591453729,0.5910850422446704
7.5,1489.385435933978,0.5911003505721523
7.5,1580.8389276141345,0.5911156588996341
7.5,1992.3796401892885,0.591130967227116
7.5,1874.796579443209,0.5911462755545978
7.5,1894.3937562318145,0.5911615838820796
7.5,2031.5739937520489,0.5911768922095615
7.5,2031.5739937520489,0.5911922005370434
7.5,1646.1628502428175,0.5912075088645252
7.5,2201.4161925866256,0.5912228171920071
7.5,2005.444424700576,0.591238125519489
7.5,2083.833131854996,0.5912534338469708
7.5,2103.4303086436003,0.5912687421744527
7.5,2109.962700906469,0.5912840505019346
7.5,1959.7176788604968,0.5912993588294164
7.5,1796.4078722887891,0.5913146671568983
7.5,1953.1852865976289,0.5913299754843802
7.5,1842.1346181288675,0.591345283811862
7.5,1482.8530436711096,0.5913605921393439
7.5,1561.2417508255296,0.5913759004668258
7.5,1744.148734198492,0.5913912087943076
7.5,1554.7093585626612,0.5914065171217894
7.5,1326.07562936227,0.5914218254492712
7.5,1267.2840989964548,0.5914371337767531
7.5,1417.5291210424264,0.591452442104235
7.5,1045.182762058932,0.5914677504317168
7.5,947.1968781159072,0.5914830587591987
7.5,875.3405632243555,0.5914983670866806
7.5,849.2109941728821,0.5915136754141624
7.5,738.1603257041206,0.5915289837416443
7.5,535.6561655552026,0.5915442920691262
7.5,574.8505191324125,0.591559600396608
7.5,450.7350661379144,0.5915749087240899
7.5,418.0731048235728,0.5915902170515718
7.5,391.9435357720995,0.5916055253790536
7.5,346.2167899320212,0.5916208337065355
7.5,209.0365524117864,0.5916361420340174
7.5,222.1013369391338,0.5916514503614992
7.5,182.9069833603131,0.591666758688981
7.5,150.24502204597147,0.5916820670164629
7.5,156.77741430883978,0.5916973753439447
7.5,169.84219883457644,0.5917126836714266
7.5,91.45349168015656,0.5917279919989085
7.5,45.72674584007827,0.5917433003263903
7.5,45.72674584007827,0.5917586086538722
7.5,39.194353577209945,0.5917739169813541
7.5,58.79153036581492,0.5917892253088359
7.5,32.661961314341625,0.5918045336363178
7.5,39.194353577209945,0.5918198419637997
7.5,19.597176788604973,0.5918351502912815
7.5,19.597176788604973,0.5918504586187634
7.5,26.129569051473297,0.5918657669462453
7.5,13.064784525736648,0.5918810752737271
7.5,19.597176788747102,0.591896383601209
7.5,6.532392262868324,0.5919116919286908
7.5,0.0,0.5919270002561726
7.5,0.0,0.5919423085836545
7.5,0.0,0.5919576169111364
7.5,0.0,0.5919729252386182
7.5,6.532392262868324,0.5919882335661001
7.5,0.0,0.592003541893582
7.5,6.532392262868324,0.5920188502210638
