beta,plaq
5.6846495934117645,0.546
5.684928045705882,0.5460619469026693
5.685143686882352,0.5461238938053385
5.685450277058824,0.5461858407080078
5.685712885941177,0.546247787610677
5.685973216,0.5463097345133463
5.686241355352941,0.5463716814160157
5.686518895941177,0.5464336283186849
5.686753324705883,0.5464955752213542
5.687079858941176,0.5465575221240234
5.68735087582353,0.5466194690266928
5.687572018882353,0.5466814159293619
5.687871665882353,0.5467433628320312
5.688102473470588,0.5468053097347005
5.688441437352941,0.5468672566373698
5.688629993470588,0.546929203540039
5.688947934294117,0.5469911504427084
5.689220660411766,0.5470530973453777
5.689465382000001,0.5471150442480468
5.689657290470587,0.5471769911507162
5.6899808299411765,0.5472389380533854
5.690200405823529,0.5473008849560547
5.69048996482353,0.5473628318587239
5.690768538176471,0.5474247787613933
5.691048062411765,0.5474867256640625
5.6912949604705885,0.5475486725667318
5.691594021588236,0.547610619469401
5.69184925835294,0.5476725663720703
5.692105879647058,0.5477345132747395
5.692357809764706,0.547796460176595
5.692650112529413,0.5478584070792643
5.692905305588235,0.5479203539819336
5.693127761588236,0.5479823008846029
5.693436028,0.5480442477872721
5.693659561294119,0.5481061946899414
5.693902663411765,0.5481681415926107
5.694149455941178,0.5482300884952799
5.694374933941177,0.5482920353979492
5.694615609941176,0.5483539823006185
5.694931934058822,0.5484159292032877
5.695088010529412,0.548477876105957
5.695365727823529,0.5485398230086264
5.695611048588234,0.5486017699112956
5.695853975117647,0.5486637168139649
5.6955079423529416,0.5487256637166341
5.6947955624705875,0.5487876106193034
5.693990656705883,0.5488495575219726
5.693484983,0.548911504424642
5.693055689764707,0.5489734513273112
5.692791561235294,0.5490353982299805
5.69261335717647,0.5490973451326497
5.692380193176471,0.549159292035319
5.692164365882354,0.5492212389379882
5.692077563588235,0.5492831858406576
5.691903971411767,0.5493451327433269
5.6916576053529395,0.5494070796459961
5.6914783407647045,0.5494690265486654
5.691666486470588,0.5495309734513346
5.691413048235296,0.5495929203540039
5.691361071235293,0.5496548672566731
5.691362580882353,0.5497168141593425
5.691447820117645,0.5497787610620117
5.69118599335294,0.549840707964681
5.691438773529412,0.5499026548673502
5.691271001411764,0.5499646017700195
5.691382355235296,0.5500265486726887
5.691241088,0.5500884955753581
5.691520965764704,0.5501504424780274
5.691422323235294,0.5502123893806966
5.69146503882353,0.5502743362833659
5.691607613411765,0.5503362831860352
5.691670703117648,0.5503982300887044
5.691612369823529,0.5504601769913737
5.691672632294117,0.550522123894043
5.691863332764705,0.5505840707967122
5.691812378411766,0.5506460176993815
5.692089669470588,0.5507079646020508
5.692159255588236,0.5507699115047201
5.692137925058824,0.5508318584073892
5.692329490117646,0.5508938053100586
5.692528622117647,0.5509557522127279
5.692638980882352,0.5510176991153971
5.6926943148823534,0.5510796460180665
5.692796425764705,0.5511415929207357
5.692961087823529,0.551203539823405
5.693056801294117,0.5512654867252604
5.693225921941176,0.5513274336279297
5.693345353176472,0.5513893805305989
5.693544967941176,0.5514513274332683
5.693637065235294,0.5515132743359374
5.693767561529412,0.5515752212386067
5.693971272529411,0.5516371681412761
5.694075481529412,0.5516991150439453
5.694282903941176,0.5517610619466146
5.6945503975294125,0.5518230088492839
5.694608300176471,0.5518849557519532
5.694811132176469,0.5519469026546223
5.69493527264706,0.5520088495572917
5.695134555705883,0.5520707964599609
5.695309483117648,0.5521327433626302
5.695525757941176,0.5521946902652994
5.6957909135294145,0.5522566371679688
5.69591391382353,0.552318584070638
5.69602612417647,0.5523805309733073
5.696205254117647,0.5524424778759766
5.69644000617647,0.5525044247786458
5.696571258882353,0.5525663716813151
5.6968682652941185,0.5526283185839844
5.697068251470589,0.5526902654866537
5.697245434647058,0.5527522123893229
5.697457179588236,0.5528141592919922
5.697618419882353,0.5528761061946614
5.697788722764707,0.5529380530973307
5.697959025647059,0.553
