beta,plaq
7.326961504920006,0.568
7.327501519120063,0.5680842105273437
7.328041533280009,0.5681684210546875
7.328586471120011,0.5682526315820313
7.329146330840044,0.5683368421028646
7.329648657720054,0.5684210526302084
7.330209708439975,0.5685052631575521
7.3307557819200415,0.5685894736848958
7.331300678720037,0.5686736842122395
7.331875442919941,0.5687578947395834
7.3324196634399925,0.5688421052604167
7.3329164320400055,0.5689263157877604
7.333498744239993,0.5690105263151042
7.334023344239972,0.5690947368424479
7.334579987960041,0.5691789473697917
7.33511562648001,0.5692631578971354
7.335645487359939,0.5693473684179687
7.336187554479964,0.5694315789453125
7.336725595279883,0.5695157894726562
7.337247070840096,0.5696
7.337771363960042,0.5696842105273437
7.338296099040021,0.5697684210546875
7.338839468159975,0.5698526315820313
7.33931593528003,0.5699368421028645
7.339833961639974,0.5700210526302083
7.340320121119944,0.5701052631575521
7.340780010759956,0.5701894736848958
7.34116149204,0.5702736842122396
7.341634788319957,0.5703578947395833
7.341937043719949,0.5704421052604167
7.342199654159993,0.5705263157877605
7.342285747639974,0.5706105263151041
7.342342667320028,0.5706947368424479
7.34197859140004,0.5707789473697917
7.341250094679998,0.5708631578971354
7.340869190040057,0.5709473684179688
7.340256885600044,0.5710315789453125
7.3399152493199695,0.5711157894726563
7.339499038240079,0.5711999999999999
7.339024347279966,0.5712842105273438
7.338896650320032,0.5713684210546875
7.338770678600003,0.5714526315820312
7.33878111036001,0.5715368421028646
7.3387276730400055,0.5716210526302083
7.338696372359934,0.5717052631575521
7.338840111120039,0.5717894736848959
7.338910465159969,0.5718736842122396
7.339009897920011,0.5719578947395834
7.339084783519987,0.5720421052604167
7.339134251879908,0.5721263157877604
7.339276290800006,0.5722105263151042
7.339465299199951,0.5722947368424479
7.339602313679835,0.5723789473697917
7.339878369080073,0.5724631578971354
7.339981719760012,0.5725473684179687
7.340265889799992,0.5726315789453125
7.340510540040006,0.5727157894726562
7.340696303160131,0.5728
7.340969920560037,0.5728842105273437
7.341174276719968,0.5729684210546875
7.34148567476,0.5730526315820312
7.3417233526799945,0.5731368421028645
7.342107095600007,0.5732210526302083
7.342357478720026,0.5733052631575521
7.342634630519965,0.5733894736848959
7.34297776783996,0.5734736842122395
7.343261650360018,0.5735578947395833
7.343590401440039,0.5736421052604167
7.343960433359978,0.5737263157877603
7.344291873800095,0.5738105263151042
7.344648354759925,0.573894736842448
7.344983439639961,0.5739789473697917
7.345352803920077,0.5740631578971354
7.34573305419993,0.5741473684179688
7.3460800561599005,0.5742315789453125
7.346447667719973,0.5743157894726563
7.3468581650800235,0.5744
7.347259881679946,0.5744842105273438
7.347676757039966,0.5745684210546875
7.3480727386799645,0.5746526315820312
7.3484813092399675,0.5747368421028646
7.348871341359939,0.5748210526302083
7.349276032080087,0.5749052631575521
7.34972234935994,0.5749894736848958
7.350122310359963,0.5750736842122396
7.350595458399974,0.5751578947395833
7.351003648279937,0.5752421052604166
7.3514904393999965,0.5753263157877605
7.351922355919995,0.5754105263151041
7.352357380080076,0.5754947368424479
7.3528828093999525,0.5755789473697916
7.353320603280022,0.5756631578971354
7.353763156159945,0.5757473684179687
7.354222578879993,0.5758315789453126
7.354719717799985,0.5759157894726563
7.35521685683997,0.576
