beta,plaq
7.307742372150011,0.565
7.309208343199984,0.5652380952604167
7.310674314249984,0.56547619046875
7.312240277549991,0.5657142857291667
7.313742480799981,0.5659523809375
7.315216625900047,0.5661904761979166
7.3167552963500055,0.56642857140625
7.318222503849993,0.5666666666666667
7.319747308200026,0.5669047619270834
7.321264159549993,0.5671428571354167
7.322773125750044,0.5673809523958334
7.32427060755,0.5676190476041666
7.325761796150019,0.5678571428645833
7.327284378400039,0.5680952380729166
7.328758017349978,0.5683333333333334
7.33023793965004,0.56857142859375
7.331673722500014,0.5688095238020834
7.333114149150025,0.5690476190625
7.334455795549995,0.5692857142708333
7.3358021765500085,0.56952380953125
7.337079804750007,0.5697619047395833
7.338216517399974,0.57
7.339252715949994,0.5702380952604167
7.340023209600018,0.57047619046875
7.3405195207499885,0.5707142857291667
7.340712493500028,0.5709523809375
7.340693640050077,0.5711904761979166
7.340254443850024,0.57142857140625
7.339868572500038,0.5716666666666667
7.339598656899997,0.5719047619270834
7.339688481700041,0.5721428571354167
7.339756819500056,0.5723809523958334
7.340184919749963,0.5726190476041666
7.340715944999992,0.5728571428645833
7.341425771950026,0.5730952380729166
7.342200497650016,0.5733333333333334
7.3430000546500125,0.57357142859375
7.344009302299975,0.5738095238020834
7.34495310410002,0.5740476190625
7.346038710850008,0.5742857142708333
7.347173722049954,0.5745238095312499
7.348340516500012,0.5747619047395833
7.349538958900032,0.575
7.350811930949949,0.5752380952604167
7.352075910550032,0.57547619046875
7.353348529849991,0.5757142857291667
7.354675741049995,0.5759523809375
7.356083169349985,0.5761904761979166
7.357503845050003,0.57642857140625
7.358964773099996,0.5766666666666667
7.360419687300028,0.5769047619270834
7.36189836690004,0.5771428571354167
7.3634222273499805,0.5773809523958334
7.364966522600019,0.5776190476041666
7.3665468129499825,0.5778571428645833
7.368126903949988,0.5780952380729166
7.369715850199969,0.5783333333333334
7.371392244350008,0.57857142859375
7.373011865599958,0.5788095238020834
7.374720819650039,0.5790476190625
7.376422726049997,0.5792857142708333
7.378159882150027,0.5795238095312499
7.379900329550027,0.5797619047395833
7.381640776999999,0.58
